lb x,lb y,lcline x,lcline y,cline x,cline y,rcline x,rcline y,rb x,rb y,theta
0.291405912,17.13118205,2.14033563,17.06826228,3.989265349,17.00534252,5.838195067,16.94242275,7.687124785,16.87950298,1.536779082
0.32669347,18.13847494,2.175493584,18.07185557,4.024293697,18.00523619,5.87309381,17.93861682,7.721893923,17.87199745,1.534778067
0.363996564,19.14569521,2.21265967,19.07537649,4.061322775,19.00505778,5.909985881,18.93473906,7.758648987,18.86442035,1.532777053
0.403315044,20.15283881,2.25183374,20.07882104,4.100352436,20.00480327,5.948871132,19.93078549,7.797389828,19.85676772,1.530776038
0.444648753,21.15990172,2.293015637,21.08218519,4.141382522,21.00446865,5.989749407,20.92675212,7.838116291,20.84903558,1.528775024
0.487997525,22.1668799,2.336205197,22.08546492,4.184412869,22.00404993,6.032620542,21.92263495,7.880828214,21.84121996,1.526774009
0.533361186,23.17376933,2.381402246,23.08865622,4.229443306,23.00354311,6.077484366,22.91843,7.925525425,22.83331689,1.524772995
0.580739556,24.18056597,2.428606604,24.09175508,4.276473651,24.00294418,6.124340699,23.91413329,7.972207746,23.8253224,1.52277198
0.630132445,25.18726579,2.477818081,25.09475746,4.325503717,25.00224914,6.173189353,24.90974082,8.02087499,24.8172325,1.520770966
0.681539654,26.19386475,2.52903648,26.09765937,4.376533307,26.00145399,6.224030134,25.90524861,8.071526961,25.80904323,1.518769952
0.734960977,27.20035884,2.582261597,27.10045679,4.429562217,27.00055473,6.276862837,26.90065268,8.124163457,26.80075063,1.516768937
0.790396202,28.20674401,2.637493218,28.10314569,4.484590234,27.99954736,6.33168725,27.89594903,8.178784266,27.79235071,1.514767923
0.847845106,29.21301624,2.694731122,29.10572206,4.541617139,28.99842788,6.388503155,28.89113369,8.235389172,28.78383951,1.512766908
0.907307458,30.2191715,2.75397508,30.10818189,4.600642702,29.99719228,6.447310324,29.88620267,8.293977946,29.77521306,1.510765894
0.968783021,31.22520576,2.815224854,31.11052117,4.661666688,30.99583657,6.508108521,30.88115198,8.354550354,30.76646738,1.508764879
1.032271549,32.231115,2.8784802,32.11273588,4.724688852,31.99435676,6.570897503,31.87597764,8.417106154,31.75759852,1.506763865
1.097772787,33.23689518,2.943740864,33.11482201,4.789708941,32.99274884,6.635677018,32.87067567,8.481645095,32.74860249,1.504762851
1.165286474,34.24254227,3.011006585,34.11677554,4.856726696,33.99100881,6.702446808,33.86524208,8.548166919,33.73947534,1.502761836
1.234812338,35.24805226,3.080277094,35.11859247,4.925741849,34.98913268,6.771206604,34.85967289,8.616671359,34.7302131,1.500760822
1.306350102,36.25342111,3.151552112,36.12026878,4.996754122,35.98711645,6.841956131,35.85396412,8.687158141,35.72081179,1.498759807
1.379899479,37.2586448,3.224831355,37.12180047,5.069763231,36.98495613,6.914695107,36.84811179,8.759626983,36.71126745,1.496758793
1.455460174,38.26371931,3.30011453,38.12318351,5.144768885,37.98264772,6.98942324,37.84211192,8.834077595,37.70157612,1.494757778
1.533031886,39.2686406,3.377401334,39.12441391,5.221770782,38.98018722,7.06614023,38.83596053,8.910509678,38.69173383,1.492756764
1.612614302,40.27340467,3.456691459,40.12548765,5.300768615,39.97757064,7.144845771,39.82965363,8.988922927,39.68173662,1.49075575
1.694207106,41.27800747,3.537984586,41.12640073,5.381762067,40.974794,7.225539547,40.82318726,9.069317027,40.67158052,1.488754735
1.777809969,42.282445,3.621280391,42.12714914,5.464750813,41.97185328,7.308221235,41.81655742,9.151691657,41.66126157,1.486753721
1.863422558,43.28671322,3.70657854,43.12772886,5.549734523,42.96874451,7.392890505,42.80976016,9.236046487,42.6507758,1.484752706
1.951044529,44.29080812,3.793878692,44.1281359,5.636712854,43.96546369,7.479547017,43.80279147,9.322381179,43.64011926,1.482751692
2.040675532,45.29472568,3.883180496,45.12836625,5.72568546,44.96200683,7.568190423,44.7956474,9.410695387,44.62928798,1.480750677
2.132315208,46.29846187,3.974483595,46.12841591,5.816651983,45.95836994,7.658820371,45.78832397,9.500988758,45.618278,1.478749663
2.225963189,47.30201269,4.067787624,47.12828086,5.90961206,46.95454903,7.751436495,46.78081719,9.59326093,46.60708536,1.476748649
2.321619101,48.3053741,4.163092209,48.1279571,6.004565318,47.9505401,7.846038426,47.77312311,9.687511534,47.59570611,1.474747634
2.419282561,49.3085421,4.260396969,49.12744064,6.101511377,48.94633919,7.942625785,48.76523773,9.783740193,48.58413628,1.47274662
2.518953178,50.31151266,4.359701513,50.12672747,6.200449849,49.94194229,8.041198184,49.7571571,9.88194652,49.57237191,1.470745605
2.620630552,51.31428177,4.461005445,51.12581359,6.301380338,50.93734542,8.14175523,50.74887724,9.982130123,50.56040906,1.468744591
2.724314277,52.31684542,4.564308358,52.124695,6.404302439,51.93254459,8.24429652,51.74039417,10.0842906,51.54824376,1.466743576
2.830003938,53.31919959,4.669609839,53.1233677,6.509215741,52.92753582,8.348821643,52.73170394,10.18842754,52.53587206,1.464742562
2.93769911,54.32134026,4.776909467,54.12182769,6.616119824,53.92231513,8.45533018,53.72280256,10.29454054,53.52329,1.462741548
3.047399364,55.32326343,4.886206811,55.12007098,6.725014258,54.91687853,8.563821706,54.71368608,10.40262915,54.51049363,1.460740533
3.159104259,56.32496508,4.997501434,56.11809356,6.83589861,55.91122203,8.674295785,55.70435051,10.51269296,55.49747899,1.458739519
3.272813349,57.3264412,5.110792891,57.11589144,6.948772433,56.90534167,8.786751975,56.69479191,10.62473152,56.48424214,1.456738504
3.388526178,58.32768778,5.226080728,58.11346062,7.063635277,57.89923346,8.901189827,57.68500629,10.73874438,57.47077913,1.45473749
3.506242283,59.32870082,5.343364482,59.11079711,7.180486682,58.89289341,9.017608881,58.6749897,10.85473108,58.457086,1.452736475
3.625961192,60.3294763,5.462643686,60.10789693,7.299326179,59.88631755,9.136008672,59.66473818,10.97269117,59.4431588,1.450735461
3.747682427,61.33001022,5.58391786,61.10475606,7.420153293,60.8795019,9.256388726,60.65424775,11.09262416,60.42899359,1.448734447
3.871405499,62.33029857,5.70718652,62.10137053,7.54296754,61.87244249,9.37874856,61.64351446,11.21452958,61.41458642,1.446733432
3.997129914,63.33033734,5.832449171,63.09773634,7.667768428,62.86513534,9.503087685,62.63253434,11.33840694,62.39993334,1.444732418
4.124855168,64.33012254,5.959705313,64.09384951,7.794555458,63.85757647,9.629405602,63.62130344,11.46425575,63.38503041,1.442731403
4.254580749,65.32965016,6.088954435,65.08970604,7.923328121,64.84976192,9.757701807,64.6098178,11.59207549,64.36987368,1.440730389
4.386306139,66.32891619,6.220196021,66.08530194,8.054085903,65.8416877,9.887975785,65.59807345,11.72186567,65.35445921,1.438729374
4.520030809,67.32791663,6.353429544,67.08063324,8.18682828,66.83334985,10.02022701,66.58606645,11.85362575,66.33878306,1.43672836
4.655754224,68.3266475,6.488654472,68.07569594,8.321554719,67.82474439,10.15445497,67.57379283,11.98735521,67.32284128,1.434727346
4.793475841,69.32510477,6.625870262,69.07048606,8.458264683,68.81586736,10.2906591,68.56124865,12.12305352,68.30662994,1.432726331
4.933195109,70.32328447,6.765076366,70.06499963,8.596957623,69.80671478,10.42883888,69.54842994,12.26072014,69.29014509,1.430725317
5.074911467,71.32118259,6.906272225,71.05923264,8.737632983,70.7972827,10.56899374,70.53533275,12.4003545,70.2733828,1.428724302
5.218624349,72.31879513,7.049457276,72.05318113,8.880290202,71.78756714,10.71112313,71.52195314,12.54195605,71.25633914,1.426723288
5.364333179,73.31611811,7.194630943,73.04684112,9.024928707,72.77756413,10.85522647,72.50828715,12.68552423,72.23901016,1.424722273
5.512037374,74.31314752,7.341792647,74.04020862,9.171547919,73.76726973,11.00130319,73.49433083,12.83105846,73.22139193,1.422721259
5.661736342,75.30987938,7.490941797,75.03327966,9.320147252,74.75667995,11.14935271,74.48008023,12.97855816,74.20348052,1.420720245
5.813429483,76.30630969,7.642077797,76.02605027,9.47072611,75.74579084,11.29937442,75.46553142,13.12802274,75.18527199,1.41871923
5.967116191,77.30243447,7.795200041,77.01851646,9.623283891,76.73459845,11.45136774,76.45068043,13.27945159,76.16676242,1.416718216
6.122795851,78.29824973,7.950307917,78.01067426,9.777819983,77.7230988,11.60533205,77.43552333,13.43284411,77.14794787,1.414717201
6.280467837,79.29375148,8.107400802,79.00251971,9.934333767,78.71128794,11.76126673,78.42005618,13.5881997,78.12882441,1.412716187
6.44013152,80.28893572,8.266478069,79.99404882,10.09282462,79.69916193,11.91917117,79.40427503,13.74551772,79.10938813,1.410715172
6.601786261,81.28379849,8.427539081,80.98525764,10.2532919,80.68671679,12.07904472,80.38817593,13.90479754,80.08963508,1.408714158
6.765431411,82.27833579,8.590583191,81.97614218,10.41573497,81.67394857,12.24088675,81.37175496,14.06603853,81.06956135,1.406713144
6.931066315,83.27254365,8.755609748,82.96669849,10.58015318,82.66085333,12.40469661,82.35500818,14.22924005,82.04916302,1.404712129
7.098690311,84.26641807,8.922618091,83.95692259,10.74654587,83.64742711,12.57047365,83.33793163,14.39440143,83.02843615,1.402711115
7.268302727,85.25995509,9.091607551,84.94681053,10.91491238,84.63366597,12.7382172,84.3205214,14.56152202,84.00737684,1.4007101
7.439902884,86.25315073,9.262577452,85.93635833,11.08525202,85.61956594,12.90792659,85.30277355,14.73060115,84.98598115,1.398709086
7.613490095,87.246001,9.435527108,86.92556204,11.25756412,86.60512309,13.07960113,86.28468413,14.90163815,85.96424518,1.396708071
7.789063665,88.23850193,9.610455827,87.9144177,11.43184799,87.59033346,13.25324015,87.26624923,15.07463231,86.942165,1.394707057
7.96662289,89.23064955,9.78736291,88.90292134,11.60810293,88.57519312,13.42884295,88.24746491,15.24958297,87.91973669,1.392706043
8.146167061,90.22243989,9.966247646,89.89106901,11.78632823,89.55969812,13.60640882,89.22832724,15.4264894,88.89695636,1.390705028
8.327695458,91.21386897,10.14710932,90.87885674,11.96652319,90.54384452,13.78593705,90.20883229,15.60535091,89.87382007,1.388704014
8.511207353,92.20493282,10.32994721,91.8662806,12.14868707,91.52762837,13.96742693,91.18897615,15.78616678,90.85032392,1.386702999
8.696702013,93.19562748,10.51476058,92.85333662,12.33281915,92.51104575,14.15087772,92.16875488,15.96893629,91.82646401,1.384701985
8.884178695,94.18594899,10.7015487,93.84002084,12.5189187,93.4940927,14.3362887,93.14816456,16.1536587,92.80223641,1.38270097
9.073636648,95.17589336,10.8903108,94.82632933,12.70698496,94.4767653,14.52365911,94.12720126,16.34033327,93.77763723,1.380699956
9.265075113,96.16545664,11.08104615,95.81225812,12.89701719,95.4590596,14.71298822,95.10586108,16.52895926,94.75266256,1.378698942
9.458493323,97.15463488,11.27375397,96.79780328,13.08901462,96.44097169,14.90427526,96.08414009,16.71953591,95.7273085,1.376697927
9.653890506,98.1434241,11.46843349,97.78296086,13.28297648,97.42249761,15.09751947,97.06203437,16.91206245,96.70157113,1.374696913
9.851265877,99.13182034,11.66508394,98.7677269,13.478902,98.40363346,15.29272006,98.03954001,17.10653813,97.67544657,1.372695898
10.05061865,100.1198197,11.86370452,99.75209747,13.6767904,99.38437529,15.48987627,99.0166531,17.30296215,98.64893091,1.370694884
10.25194802,101.1074181,12.06429445,100.7360686,13.87664087,100.3647192,15.6889873,99.99336971,17.50133373,99.62202025,1.368693869
10.45525318,102.0946117,12.26685291,101.7196364,14.07845263,101.3446612,15.89005236,100.969686,17.70165208,100.5947107,1.366692855
10.66053333,103.0813965,12.47137909,102.702797,14.28222486,102.3241974,16.09307063,101.9455979,17.9039164,101.5669984,1.364691841
10.86778763,104.0677685,12.67787219,103.6855462,14.48795675,103.3033239,16.29804131,102.9211017,18.10812587,102.5388794,1.362690826
11.07701526,105.0537239,12.88633137,104.6678804,14.69564747,104.2820368,16.50496357,103.8961933,18.31427968,103.5103498,1.360689812
11.28821538,106.0392586,13.09675579,105.6497954,14.90529619,105.2603322,16.7138366,104.8708689,18.522377,104.4814057,1.358688797
11.50138715,107.0243688,13.30914461,106.6312874,15.11690208,106.238206,16.92465954,105.8451247,18.732417,105.4520433,1.356687783
11.71652971,108.0090504,13.52349699,107.6123524,15.33046427,107.2156545,17.13743156,106.8189566,18.94439884,106.4222587,1.354686768
11.9336422,108.9932995,13.73981207,108.5929866,15.54598193,108.1926737,17.3521518,107.7923608,19.15832167,107.3920479,1.352685754
12.15272375,109.9771122,13.95808897,109.573186,15.76345419,109.1692597,17.56881941,108.7653334,19.37418463,108.3614072,1.35068474
12.37377348,110.9604846,14.17832683,110.5529466,15.98288017,110.1454085,17.78743351,109.7378705,19.59198686,109.3303325,1.348683725
12.59679051,111.9434126,14.40052476,111.5322645,16.204259,111.1211164,18.00799324,110.7099682,19.81172748,110.2988201,1.346682711
12.82177395,112.9258925,14.62468187,112.5111359,16.42758979,112.0963793,18.2304977,111.6816227,20.03340562,111.2668661,1.344681696
13.04872289,113.9079202,14.85079727,113.4895567,16.65287164,113.0711933,18.45494602,112.6528299,20.25702039,112.2344665,1.342680682
13.27763643,114.8894917,15.07887005,114.4675232,16.88010366,114.0455546,18.68133728,113.6235861,20.4825709,113.2016175,1.340679667
13.50851365,115.8706033,15.30889929,115.4450313,17.10928494,115.0194593,18.90967058,114.5938873,20.71005623,114.1683153,1.338678653
13.74135362,116.8512509,15.54088409,116.4220772,17.34041455,115.9929034,19.13994502,115.5637297,20.93947548,115.1345559,1.336677639
13.97615541,117.8314306,15.7748235,117.3986569,17.57349158,116.9658831,19.37215966,116.5331093,21.17082774,116.1003356,1.334676624
14.21291809,118.8111386,16.01071658,118.3747665,17.80851508,117.9383944,19.60631357,117.5020224,21.40411207,117.0656503,1.33267561
14.4516407,119.7903707,16.24856241,119.3504021,18.04548412,118.9104335,19.84240583,118.4704649,21.63932754,118.0304963,1.330674595
14.69232229,120.7691233,16.48836002,120.3255599,18.28439775,119.8819965,20.08043548,119.4384331,21.8764732,118.9948697,1.328673581
14.9349619,121.7473923,16.73010845,121.3002359,18.52525501,120.8530795,20.32040157,120.4059231,22.11554812,119.9587667,1.326672566
15.17955854,122.7251738,16.97380674,122.2744262,18.76805494,121.8236786,20.56230313,121.3729309,22.35655133,120.9221833,1.324671552
15.42611126,123.7024639,17.21945391,123.2481269,19.01279656,122.7937898,20.80613921,122.3394528,22.59948187,121.8851158,1.322670538
15.67461904,124.6792587,17.46704897,124.2213341,19.2594789,123.7634094,21.05190883,123.3054848,22.84433876,122.8475602,1.320669523
15.92508091,125.6555542,17.71659094,125.1940439,19.50810097,124.7325335,21.29961099,124.2710231,23.09112102,123.8095127,1.318668509
16.17749586,126.6313467,17.96807881,126.1662524,19.75866176,125.7011581,21.54924472,125.2360638,23.33982767,124.7709695,1.316667494
16.43186288,127.6066321,18.22151159,127.1379557,20.01116029,126.6692794,21.800809,126.2006031,23.59045771,125.7319267,1.31466648
16.68818095,128.5814065,18.47688824,128.10915,20.26559554,127.6368935,22.05430283,127.164637,23.84301013,126.6923805,1.312665465
16.94644903,129.5556661,18.73420776,129.0798313,20.52196648,128.6039965,22.30972521,128.1281618,24.09748393,127.652327,1.310664451
17.20666611,130.529407,18.99346911,130.0499958,20.7802721,129.5705846,22.56707509,129.0911735,24.35387809,128.6117623,1.308663437
17.46883114,131.5026252,19.25467125,131.0196396,21.04051136,130.5366539,22.82635146,130.0536683,24.61219157,129.5706827,1.306662422
17.73294306,132.4753168,19.51781314,131.9887587,21.30268321,131.5022006,23.08755328,131.0156424,24.87242335,130.5290843,1.304661408
17.99900083,133.4474781,19.78289372,132.9573494,21.56678661,132.4672206,23.3506795,131.9770919,25.13457239,131.4869632,1.302660393
18.26700337,134.419105,20.04991193,133.9254076,21.83282049,133.4317103,23.61572906,132.938013,25.39863762,132.4443156,1.300659379
18.53694961,135.3901936,20.3188667,134.8929297,22.1007838,134.3956657,23.8827009,133.8984017,25.664618,133.4011378,1.298658364
18.80883847,136.3607402,20.58975697,135.8599116,22.37067547,135.359083,24.15159397,134.8582544,25.93251247,134.3574258,1.29665735
19.08266886,137.3307408,20.86258163,136.8263495,22.6424944,136.3219583,24.42240717,135.817567,26.20231994,135.3131758,1.294656336
19.35843969,138.3001914,21.1373396,137.7922396,22.91623951,137.2842877,24.69513943,136.7763358,26.47403934,136.268384,1.292655321
19.63614985,139.2690884,21.41402978,138.7575779,23.19190971,138.2460675,24.96978965,137.734557,26.74766958,137.2230466,1.290654307
19.91579823,140.2374276,21.69265106,139.7223607,23.4695039,139.2072937,25.24635673,138.6922267,27.02320957,138.1771597,1.288653292
20.1973837,141.2052054,21.97320233,140.6865839,23.74902095,140.1679625,25.52483957,139.649341,27.30065819,139.1307196,1.286652278
20.48090516,142.1724178,22.25568245,141.6502439,24.03045975,141.1280701,25.80523705,140.6058962,27.58001435,140.0837223,1.284651263
20.76636144,143.1390609,22.54009031,142.6133367,24.31381918,142.0876125,26.08754805,141.5618884,27.86127692,141.0361642,1.282650249
21.05375143,144.1051308,22.82642476,143.5758585,24.5990981,143.0465861,26.37177144,142.5173137,28.14444477,141.9880414,1.280649235
21.34307395,145.0706238,23.11468466,144.5378054,24.88629536,144.0049869,26.65790607,143.4721685,28.42951678,142.93935,1.27864822
21.63432786,146.0355359,23.40486884,145.4991735,25.17540983,144.9628111,26.94595081,144.4264487,28.7164918,143.8900863,1.276647206
21.92751199,146.9998633,23.69697616,146.459959,25.46644033,145.9200548,27.2359045,145.3801506,29.00536867,144.8402464,1.274646191
22.22262516,147.963602,23.99100544,147.4201582,25.75938571,146.8767143,27.52776598,146.3332705,29.29614625,145.7898266,1.272645177
22.5196662,148.9267483,24.28695549,148.379767,26.05424479,147.8327857,27.82153408,147.2858044,29.58882338,146.7388231,1.270644162
22.81863391,149.8892983,24.58482515,149.3387817,26.35101639,148.7882651,28.11720763,148.2377486,29.88339887,147.687232,1.268643148
23.1195271,150.8512481,24.88461321,150.2971985,26.64969932,149.7431488,28.41478543,149.1890992,30.17987155,148.6350495,1.266642134
23.42234456,151.8125939,25.18631847,151.2550134,26.95029239,150.6974329,28.71426631,150.1398524,30.47824023,149.5822719,1.264641119
23.72708507,152.7733319,25.48993973,152.2122228,27.25279439,151.6511136,29.01564906,151.0900045,30.77850372,150.5288954,1.262640105
24.03374743,153.7334581,25.79547577,153.1688226,27.55720412,152.6041871,29.31893246,152.0395516,31.08066081,151.4749162,1.26063909
24.3423304,154.6929688,26.10292537,154.1248092,27.86352035,153.5566496,29.62411532,152.98849,31.3847103,152.4203304,1.258638076
24.65283274,155.6518601,26.4122873,155.0801786,28.17174185,154.5084972,29.93119641,153.9368157,31.69065096,153.3651343,1.256637061
24.96525322,156.6101281,26.72356031,156.0349271,28.4818674,155.4597261,30.24017449,154.8845251,31.99848158,154.3093242,1.254636047
25.27959058,157.5677691,27.03674316,156.9890508,28.79389575,156.4103326,30.55104833,155.8316144,32.30820092,155.2528961,1.252635033
25.59584356,158.5247791,27.3518346,157.942546,29.10782565,157.3603128,30.86381669,156.7780796,32.61980774,156.1958465,1.250634018
25.91401089,159.4811544,27.66883337,158.8954087,29.42365584,158.3096629,31.17847831,157.7239172,32.93330079,157.1381714,1.248633004
26.23409131,160.4368911,27.98773819,159.8476351,29.74138506,159.2583791,31.49503194,158.6691231,33.24867881,158.0798671,1.246631989
26.55608353,161.3919855,28.30854779,160.7992216,30.06101204,160.2064577,31.8134763,159.6136938,33.56594055,159.0209299,1.244630975
26.87998627,162.3464336,28.63126088,161.7501642,30.3825355,161.1538948,32.13381012,160.5576254,33.88508474,159.961356,1.24262996
27.20579821,163.3002317,28.95587618,162.7004591,30.70595415,162.1006866,32.45603212,161.500914,34.20611009,160.9011415,1.240628946
27.53351807,164.2533759,29.28239238,163.6501026,31.0312667,163.0468293,32.78014101,162.4435561,34.52901532,161.8402828,1.238627932
27.86314452,165.2058624,29.61080818,164.5990908,31.35847183,163.9923192,33.10613549,163.3855477,34.85379914,162.7787761,1.236626917
28.19467626,166.1576874,29.94112225,165.54742,31.68756825,164.9371525,33.43401425,164.326885,35.18046025,163.7166176,1.234625903
28.52811194,167.1088472,30.27333329,166.4950863,32.01855464,165.8813253,33.76377598,165.2675644,35.50899733,164.6538035,1.232624888
28.86345024,168.0593378,30.60743995,167.4420859,32.35142966,166.824834,34.09541937,166.2075821,35.83940908,165.5903302,1.230623874
29.20068981,169.0091555,30.9434409,168.3884151,32.68619199,167.7676747,34.42894308,167.1469343,36.17169417,166.5261939,1.228622859
29.5398293,169.9582964,31.2813348,169.33407,33.02284029,168.7098436,34.76434578,168.0856172,36.50585127,167.4613907,1.226621845
29.88086736,170.9067569,31.62112028,170.2790469,33.3613732,169.651337,35.10162612,169.023627,36.84187904,168.3959171,1.224620831
30.22380262,171.854533,31.962796,171.2233421,33.70178938,170.5921511,35.44078276,169.9609601,37.17977614,169.3297692,1.222619816
30.56863371,172.801621,32.30636058,172.1669516,34.04408746,171.5322821,35.78181433,170.8976127,37.51954121,170.2629432,1.220618802
30.91535923,173.7480171,32.65181265,173.1098717,34.38826607,172.4717264,36.12471948,171.833581,37.8611729,171.1954356,1.218617787
31.26397782,174.6937175,32.99915082,174.0520988,34.73432382,173.41048,36.46949683,172.7688612,38.20466983,172.1272424,1.216616773
31.61448807,175.6387185,33.34837371,174.9936289,35.08225935,174.3485393,36.81614499,173.7034497,38.55003063,173.0583601,1.214615758
31.96688857,176.5830161,33.69947991,175.9344583,35.43207124,175.2859005,37.16466258,174.6373426,38.89725392,173.9887848,1.212614744
32.32117792,177.5266067,34.05246802,176.8745833,35.78375811,176.2225598,37.51504821,175.5705363,39.2463383,174.9185128,1.21061373
32.6773547,178.4694865,34.40733662,177.814,36.13731854,177.1585135,37.86730046,176.503027,39.59728239,175.8475405,1.208612715
33.03541748,179.4116517,34.7640843,178.7527048,36.49275112,178.0937579,38.22141794,177.434811,39.95008476,176.7758641,1.206611701
33.39536483,180.3530985,35.12270963,179.6906938,36.85005443,179.0282892,38.57739922,178.3658845,40.30474402,177.7034798,1.204610686
33.7571953,181.2938232,35.48321116,180.6279634,37.20922702,179.9621036,38.93524288,179.2962438,40.66125874,178.630384,1.202609672
34.12090746,182.2338219,35.84558747,181.5645097,37.57026748,180.8951974,39.29494749,180.2258852,41.0196275,179.556573,1.200608657
34.48649983,183.173091,36.20983709,182.500329,37.93317434,181.827567,39.6565116,181.154805,41.37984885,180.482043,1.198607643
34.85397096,184.1116266,36.57595856,183.4354175,38.29794616,182.7592085,40.01993376,182.0829994,41.74192136,181.4067903,1.196606629
35.22331938,185.0494251,36.94395043,184.3697716,38.66458148,183.6901182,40.38521253,183.0104648,42.10584358,182.3308113,1.194605614
35.59454361,185.9864826,37.31381122,185.3033875,39.03307882,184.6202924,40.75234643,183.9371973,42.47161404,183.2541022,1.1926046
35.96764216,186.9227954,37.68553944,186.2362614,39.40343672,185.5497274,41.12133401,184.8631934,42.83923129,184.1766594,1.190603585
36.34261353,187.8583597,38.05913361,187.1683896,39.77565369,186.4784194,41.49217377,185.7884493,43.20869386,185.0984791,1.188602571
36.71945623,188.7931719,38.43459224,188.0997683,40.14972824,187.4063648,41.86486425,186.7129612,43.58000025,186.0195577,1.186601556
37.09816875,189.7272281,38.81191381,189.0303939,40.52565887,188.3335597,42.23940393,187.6367256,43.953149,186.9398914,1.184600542
37.47874957,190.6605246,39.19109682,189.9602626,40.90344408,189.2600006,42.61579134,188.5597386,44.32813859,187.8594766,1.182599528
37.86119716,191.5930577,39.57213976,190.8893707,41.28308235,190.1856837,42.99402495,189.4819966,44.70496754,188.7783096,1.180598513
38.24551,192.5248237,39.95504108,191.8177145,41.66457217,191.1106052,43.37410325,190.403496,45.08363433,189.6963867,1.178597499
38.63168655,193.4558188,40.33979927,192.7452902,42.047912,192.0347615,43.75602472,191.3242329,45.46413745,190.6137043,1.176596484
39.01972525,194.3860393,40.72641278,193.6720941,42.43310031,192.958149,44.13978784,192.2442038,45.84647537,191.5302587,1.17459547
39.40962457,195.3154814,41.11488006,194.5981226,42.82013556,193.8807638,44.52539106,193.1634049,46.23064656,192.4460461,1.172594455
39.80138292,196.2441415,41.50519956,195.5233719,43.2090162,194.8026022,44.91283284,194.0818326,46.61664948,193.361063,1.170593441
40.19499876,197.1720158,41.89736972,196.4478383,43.59974068,195.7236607,45.30211164,194.9994832,47.0044826,194.2753056,1.168592427
40.59047049,198.0991007,42.29138896,197.3715181,43.99230742,196.6439355,45.69322588,195.916353,47.39414434,195.1887704,1.166591412
40.98779655,199.0253923,42.6872557,198.2944076,44.38671486,197.563423,46.08617401,196.8324383,47.78563317,196.1014536,1.164590398
41.38697533,199.950887,43.08496837,199.2165032,44.78296141,198.4821193,46.48095445,197.7477355,48.1789475,197.0133516,1.162589383
41.78800523,200.8755811,43.48452537,200.137801,45.1810455,199.400021,46.87756563,198.6622409,48.57408576,197.9244608,1.160588369
42.19088466,201.7994709,43.88592509,201.0582976,45.58096552,200.3171242,47.27600595,199.5759508,48.97104637,198.8347775,1.158587354
42.595612,202.7225527,44.28916594,201.977989,45.98271987,201.2334253,47.67627381,200.4888617,49.36982775,199.744298,1.15658634
43.00218563,203.6448227,44.69424629,202.8968717,46.38630696,202.1489207,48.07836762,201.4009697,49.77042828,200.6530187,1.154585326
43.41060391,204.5662774,45.10116453,203.8149421,46.79172515,203.0636067,48.48228577,202.3122714,50.17284638,201.560936,1.152584311
43.82086523,205.486913,45.50991903,204.7321963,47.19897283,203.9774796,48.88802663,203.2227629,50.57708043,202.4680463,1.150583297
44.23296792,206.4067257,45.92050814,205.6486308,47.60804836,204.8905358,49.29558858,204.1324408,50.98312881,203.3743458,1.148582282
