"lb x","lb y","lcline x","lcline y","cline x","cline y","rcline x","rcline y","rb x","rb y","theta"
0,0,1.85,0,3.7,0,5.55,0,7.4,0,1.570796327
0,1.00074129,1.85,1.00074129,3.7,1.00074129,5.55,1.00074129,7.4,1.00074129,1.570796327
0,2.00148258,1.85,2.00148258,3.7,2.00148258,5.55,2.00148258,7.4,2.00148258,1.570796327
0,3.00222387,1.85,3.00222387,3.7,3.00222387,5.55,3.00222387,7.4,3.00222387,1.570796327
0,4.002965159,1.85,4.002965159,3.7,4.002965159,5.55,4.002965159,7.4,4.002965159,1.570796327
0,5.003706449,1.85,5.003706449,3.7,5.003706449,5.55,5.003706449,7.4,5.003706449,1.570796327
0,6.004447739,1.85,6.004447739,3.7,6.004447739,5.55,6.004447739,7.4,6.004447739,1.570796327
0,7.005189029,1.85,7.005189029,3.7,7.005189029,5.55,7.005189029,7.4,7.005189029,1.570796327
0,8.005930319,1.85,8.005930319,3.7,8.005930319,5.55,8.005930319,7.4,8.005930319,1.570796327
0,9.006671609,1.85,9.006671609,3.7,9.006671609,5.55,9.006671609,7.4,9.006671609,1.570796327
0,10.0074129,1.85,10.0074129,3.7,10.0074129,5.55,10.0074129,7.4,10.0074129,1.570796327
0,11.00815419,1.85,11.00815419,3.7,11.00815419,5.55,11.00815419,7.4,11.00815419,1.570796327
0,12.00889548,1.85,12.00889548,3.7,12.00889548,5.55,12.00889548,7.4,12.00889548,1.570796327
0,13.00963677,1.85,13.00963677,3.7,13.00963677,5.55,13.00963677,7.4,13.00963677,1.570796327
0,14.01037806,1.85,14.01037806,3.7,14.01037806,5.55,14.01037806,7.4,14.01037806,1.570796327
0,15.01111935,1.85,15.01111935,3.7,15.01111935,5.55,15.01111935,7.4,15.01111935,1.570796327
0,16.01186064,1.85,16.01186064,3.7,16.01186064,5.55,16.01186064,7.4,16.01186064,1.570796327
0,17.01260193,1.85,17.01260193,3.7,17.01260193,5.55,17.01260193,7.4,17.01260193,1.570796327
0,18.01334322,1.85,18.01334322,3.7,18.01334322,5.55,18.01334322,7.4,18.01334322,1.570796327
0,19.01408451,1.85,19.01408451,3.7,19.01408451,5.55,19.01408451,7.4,19.01408451,1.570796327
0,20.0148258,1.85,20.0148258,3.7,20.0148258,5.55,20.0148258,7.4,20.0148258,1.570796327
0,21.01556709,1.85,21.01556709,3.7,21.01556709,5.55,21.01556709,7.4,21.01556709,1.570796327
0,22.01630838,1.85,22.01630838,3.7,22.01630838,5.55,22.01630838,7.4,22.01630838,1.570796327
0,23.01704967,1.85,23.01704967,3.7,23.01704967,5.55,23.01704967,7.4,23.01704967,1.570796327
0,24.01779096,1.85,24.01779096,3.7,24.01779096,5.55,24.01779096,7.4,24.01779096,1.570796327
0,25.01853225,1.85,25.01853225,3.7,25.01853225,5.55,25.01853225,7.4,25.01853225,1.570796327
0,26.01927354,1.85,26.01927354,3.7,26.01927354,5.55,26.01927354,7.4,26.01927354,1.570796327
0,27.02001483,1.85,27.02001483,3.7,27.02001483,5.55,27.02001483,7.4,27.02001483,1.570796327
0,28.02075612,1.85,28.02075612,3.7,28.02075612,5.55,28.02075612,7.4,28.02075612,1.570796327
0,29.02149741,1.85,29.02149741,3.7,29.02149741,5.55,29.02149741,7.4,29.02149741,1.570796327
0,30.0222387,1.85,30.0222387,3.7,30.0222387,5.55,30.0222387,7.4,30.0222387,1.570796327
0,31.02297999,1.85,31.02297999,3.7,31.02297999,5.55,31.02297999,7.4,31.02297999,1.570796327
0,32.02372128,1.85,32.02372128,3.7,32.02372128,5.55,32.02372128,7.4,32.02372128,1.570796327
0,33.02446256,1.85,33.02446256,3.7,33.02446256,5.55,33.02446256,7.4,33.02446256,1.570796327
0,34.02520385,1.85,34.02520385,3.7,34.02520385,5.55,34.02520385,7.4,34.02520385,1.570796327
0,35.02594514,1.85,35.02594514,3.7,35.02594514,5.55,35.02594514,7.4,35.02594514,1.570796327
0,36.02668643,1.85,36.02668643,3.7,36.02668643,5.55,36.02668643,7.4,36.02668643,1.570796327
0,37.02742772,1.85,37.02742772,3.7,37.02742772,5.55,37.02742772,7.4,37.02742772,1.570796327
0,38.02816901,1.85,38.02816901,3.7,38.02816901,5.55,38.02816901,7.4,38.02816901,1.570796327
0,39.0289103,1.85,39.0289103,3.7,39.0289103,5.55,39.0289103,7.4,39.0289103,1.570796327
0,40.02965159,1.85,40.02965159,3.7,40.02965159,5.55,40.02965159,7.4,40.02965159,1.570796327
0,41.03039288,1.85,41.03039288,3.7,41.03039288,5.55,41.03039288,7.4,41.03039288,1.570796327
0,42.03113417,1.85,42.03113417,3.7,42.03113417,5.55,42.03113417,7.4,42.03113417,1.570796327
0,43.03187546,1.85,43.03187546,3.7,43.03187546,5.55,43.03187546,7.4,43.03187546,1.570796327
0,44.03261675,1.85,44.03261675,3.7,44.03261675,5.55,44.03261675,7.4,44.03261675,1.570796327
0,45.03335804,1.85,45.03335804,3.7,45.03335804,5.55,45.03335804,7.4,45.03335804,1.570796327
0,46.03409933,1.85,46.03409933,3.7,46.03409933,5.55,46.03409933,7.4,46.03409933,1.570796327
0,47.03484062,1.85,47.03484062,3.7,47.03484062,5.55,47.03484062,7.4,47.03484062,1.570796327
0,48.03558191,1.85,48.03558191,3.7,48.03558191,5.55,48.03558191,7.4,48.03558191,1.570796327
0,49.0363232,1.85,49.0363232,3.7,49.0363232,5.55,49.0363232,7.4,49.0363232,1.570796327
0,50.03706449,1.85,50.03706449,3.7,50.03706449,5.55,50.03706449,7.4,50.03706449,1.570796327
0,51.03780578,1.85,51.03780578,3.7,51.03780578,5.55,51.03780578,7.4,51.03780578,1.570796327
0,52.03854707,1.85,52.03854707,3.7,52.03854707,5.55,52.03854707,7.4,52.03854707,1.570796327
0,53.03928836,1.85,53.03928836,3.7,53.03928836,5.55,53.03928836,7.4,53.03928836,1.570796327
0,54.04002965,1.85,54.04002965,3.7,54.04002965,5.55,54.04002965,7.4,54.04002965,1.570796327
0,55.04077094,1.85,55.04077094,3.7,55.04077094,5.55,55.04077094,7.4,55.04077094,1.570796327
0,56.04151223,1.85,56.04151223,3.7,56.04151223,5.55,56.04151223,7.4,56.04151223,1.570796327
0,57.04225352,1.85,57.04225352,3.7,57.04225352,5.55,57.04225352,7.4,57.04225352,1.570796327
0,58.04299481,1.85,58.04299481,3.7,58.04299481,5.55,58.04299481,7.4,58.04299481,1.570796327
0,59.0437361,1.85,59.0437361,3.7,59.0437361,5.55,59.0437361,7.4,59.0437361,1.570796327
0,60.04447739,1.85,60.04447739,3.7,60.04447739,5.55,60.04447739,7.4,60.04447739,1.570796327
