0.0, 5.550000190734863, 0.0, 0.0, 0.0
0.01, 5.550000190734863, 0.25, 0.0, 0.13888978958129883
0.02, 5.550000190734863, 0.5, 0.0, 0.13571977615356445
0.03, 5.550000190734863, 0.75, 0.0, 0.15185856819152832
0.04, 5.550000190734863, 1.0, 0.0, 0.15312433242797852
0.05, 5.550692081451416, 1.2499982118606567, -0.18609893984295378, 0.8075180053710938
0.060000000000000005, 5.554217338562012, 1.4999728202819824, 0.08238124813403334, 0.8066315650939941
0.07, 5.555440902709961, 1.7499616146087646, 0.49999999999999983, 1.5879392623901367
0.08, 5.549232006072998, 1.9998819828033447, -0.3820339356984167, 1.1979179382324219
0.09, 5.548772811889648, 2.249861717224121, -0.5, 2.2073867321014404
0.09999999999999999, 5.556993007659912, 2.4997243881225586, 0.4012406958931214, 1.0591449737548828
0.10999999999999999, 5.559098243713379, 2.749694585800171, 0.5, 1.5676863193511963
0.11999999999999998, 5.552722930908203, 2.9996113777160645, -0.49999999999999994, 1.9492030143737793
0.12999999999999998, 5.553986549377441, 3.249582052230835, -0.5, 1.1991534233093262
0.13999999999999999, 5.5641865730285645, 3.4993720054626465, 0.5, 1.6928730010986328
0.15, 5.566703796386719, 3.749333381652832, 0.5, 1.4402306079864502
0.16, 5.560359954833984, 3.999251127243042, -0.5, 1.9697158336639404
0.17, 5.561791896820068, 4.249221324920654, -0.5, 1.8280587196350098
0.18000000000000002, 5.572159290313721, 4.499004364013672, 0.5, 1.4423580169677734
0.19000000000000003, 5.57484245300293, 4.748963832855225, 0.5, 1.1939983367919922
0.20000000000000004, 5.568665504455566, 4.998885631561279, -0.5, 1.248241901397705
0.21000000000000005, 5.570265769958496, 5.248854637145996, -0.5, 1.3344476222991943
0.22000000000000006, 5.5808000564575195, 5.498630523681641, 0.5, 0.9359705448150635
0.23000000000000007, 5.583648681640625, 5.748588562011719, 0.49999999999999994, 1.572324275970459
0.24000000000000007, 5.577638626098633, 5.998514652252197, -0.5, 2.2557215690612793
0.25000000000000006, 5.57940673828125, 6.2484822273254395, -0.5, 1.180494785308838
0.26000000000000006, 5.590482711791992, 6.498234272003174, 0.3941917712354612, 0.4456973075866699
0.2700000000000001, 5.595597267150879, 6.748161315917969, 0.49999999999999994, 0.9941039085388184
0.2800000000000001, 5.5923004150390625, 6.998137474060059, -0.5, 1.5653934478759766
0.2900000000000001, 5.596752643585205, 7.248071670532227, -0.5, 1.8818066120147705
0.3000000000000001, 5.6101202964782715, 7.497711658477783, 0.5, 1.8085083961486816
0.3100000000000001, 5.6157684326171875, 7.747621536254883, 0.5, 1.0490992069244385
0.3200000000000001, 5.612515926361084, 7.997598171234131, -0.5, 1.3285555839538574
0.3300000000000001, 5.6170125007629395, 8.24753189086914, -0.5, 1.4445645809173584
0.34000000000000014, 5.630424499511719, 8.497169494628906, 0.5, 1.966578483581543
0.35000000000000014, 5.636116981506348, 8.747077941894531, 0.5, 0.6765768527984619
0.36000000000000015, 5.632772922515869, 8.997053146362305, -0.48072845301100914, 0.3951561450958252
0.37000000000000016, 5.636800765991211, 9.24699592590332, -0.49999999999999994, 1.0276737213134766
0.38000000000000017, 5.64966344833374, 9.496663093566895, 0.5, 0.8663363456726074
0.3900000000000002, 5.654821872711182, 9.746583938598633, 0.5, 0.8665828704833984
0.4000000000000002, 5.651076793670654, 9.996553421020508, -0.5, 1.698002576828003
0.4100000000000002, 5.655076503753662, 10.246495246887207, -0.5, 1.5753052234649658
0.4200000000000002, 5.667994976043701, 10.496158599853516, 0.5, 1.9608008861541748
0.4300000000000002, 5.6731977462768555, 10.746078491210938, 0.5, 0.6618108749389648
0.4400000000000002, 5.669497489929199, 10.996048927307129, -0.5, 0.8892521858215332
0.45000000000000023, 5.673542499542236, 11.245989799499512, -0.5, 1.0251059532165527
